0.00173222310237566,0.00339984596150966,0.00506691621649147,0.00545924753198593
0.000327627749402733,0.000648781773645308,0.000970110604130353,0.0011392495282023
0.00188358021100282,0.00371730443588403,0.00554974767136426,0.0066623442501531
0.00242200060154648,0.00476465994362998,0.00710746320654843,0.00747918694377215
0.00212507159612991,0.00417968539396431,0.00623125528015591,0.00636660500579182
0.00124452362700754,0.00244706389391505,0.00364850068061274,0.00399591000132329
0.000918262116256874,0.00180838075377982,0.00269822278113691,0.00299506241726396
0.00237558911606076,0.00467663564355169,0.00698002804166999,0.00766163058314846
0.00287440592818893,0.00565578345966987,0.00843526032362974,0.00933636317991013
0.00340239429912815,0.00668611489606144,0.00996866318624487,0.0101475189498326
0.000892053518157726,0.00175127548321409,0.00260999016684828,0.00270931143050831
0.00162901894927268,0.00320561612983849,0.00478127733729337,0.00511458128469426
0.00134236969262847,0.00264241722185116,0.00394196264447509,0.0042497063639888
0.00128168658002427,0.00252258152896455,0.00376213600931052,0.00398858344100667
0.002041259967551,0.0040199086661657,0.00600028297192812,0.00653161865700534
0.00192163803936863,0.0037795883312502,0.00563764061806779,0.00596493963762537
0.00176133304704982,0.00346444801375749,0.00516644741536585,0.0057406669788544
0.00223389082371634,0.00439554454456872,0.00655442421807169,0.00743627476753502
0.000610485195381503,0.00120528843223786,0.00179932237865666,0.00199080515377881
0.00165420081870428,0.00326076281982836,0.00486670035466024,0.0053600843602628
